invoice_no,invoice_date,customer_id,country,quantity,unit_price,revenue
491474,11-12-2009,14577,"United Kingdom",3,3.75,11.25
491474,11-12-2009,14577,"United Kingdom",4,1.65,6.6
491474,11-12-2009,14577,"United Kingdom",1,1.25,1.25
491474,11-12-2009,14577,"United Kingdom",18,1.45,26.1
491474,11-12-2009,14577,"United Kingdom",2,2.95,5.9
491474,11-12-2009,14577,"United Kingdom",2,2.95,5.9
491474,11-12-2009,14577,"United Kingdom",2,2.95,5.9
491474,11-12-2009,14577,"United Kingdom",2,2.1,4.2
491474,11-12-2009,14577,"United Kingdom",2,1.65,3.3
491474,11-12-2009,14577,"United Kingdom",2,2.1,4.2
491474,11-12-2009,14577,"United Kingdom",2,4.95,9.9
491474,11-12-2009,14577,"United Kingdom",2,1.65,3.3
491474,11-12-2009,14577,"United Kingdom",2,2.1,4.2
491474,11-12-2009,14577,"United Kingdom",2,2.1,4.2
491474,11-12-2009,14577,"United Kingdom",4,3.75,15
491474,11-12-2009,14577,"United Kingdom",2,3.75,7.5
491474,11-12-2009,14577,"United Kingdom",4,3.75,15
491474,11-12-2009,14577,"United Kingdom",36,1.49,53.64
491474,11-12-2009,14577,"United Kingdom",2,1.25,2.5
491474,11-12-2009,14577,"United Kingdom",2,1.25,2.5
491474,11-12-2009,14577,"United Kingdom",2,1.25,2.5
491474,11-12-2009,14577,"United Kingdom",2,2.1,4.2
491474,11-12-2009,14577,"United Kingdom",2,2.1,4.2
491474,11-12-2009,14577,"United Kingdom",2,2.1,4.2
491479,11-12-2009,14680,"United Kingdom",5,3.75,18.75
491479,11-12-2009,14680,"United Kingdom",3,3.95,11.85
491479,11-12-2009,14680,"United Kingdom",10,0.55,5.5
491479,11-12-2009,14680,"United Kingdom",10,0.55,5.5
491479,11-12-2009,14680,"United Kingdom",3,2.95,8.85
491479,11-12-2009,14680,"United Kingdom",5,2.95,14.75
491479,11-12-2009,14680,"United Kingdom",10,1.65,16.5
491479,11-12-2009,14680,"United Kingdom",1,9.95,9.95
491479,11-12-2009,14680,"United Kingdom",1,9.95,9.95
491479,11-12-2009,14680,"United Kingdom",2,2.95,5.9
491479,11-12-2009,14680,"United Kingdom",3,2.95,8.85
491479,11-12-2009,14680,"United Kingdom",9,1.45,13.05
491479,11-12-2009,14680,"United Kingdom",3,10.75,32.25
491479,11-12-2009,14680,"United Kingdom",1,7.95,7.95
491479,11-12-2009,14680,"United Kingdom",2,3.25,6.5
491479,11-12-2009,14680,"United Kingdom",1,3.75,3.75
491479,11-12-2009,14680,"United Kingdom",1,1.49,1.49
491479,11-12-2009,14680,"United Kingdom",2,1.95,3.9
491479,11-12-2009,14680,"United Kingdom",5,1.95,9.75
491479,11-12-2009,14680,"United Kingdom",5,2.95,14.75
491479,11-12-2009,14680,"United Kingdom",2,4.65,9.3
491479,11-12-2009,14680,"United Kingdom",5,2.95,14.75
491479,11-12-2009,14680,"United Kingdom",18,1.49,26.82
491479,11-12-2009,14680,"United Kingdom",10,1.25,12.5
491479,11-12-2009,14680,"United Kingdom",5,1.25,6.25
491479,11-12-2009,14680,"United Kingdom",5,1.25,6.25
491479,11-12-2009,14680,"United Kingdom",1,7.95,7.95
491479,11-12-2009,14680,"United Kingdom",3,2.95,8.85
491479,11-12-2009,14680,"United Kingdom",1,3.75,3.75
491479,11-12-2009,14680,"United Kingdom",1,3.75,3.75
491479,11-12-2009,14680,"United Kingdom",1,3.75,3.75
491479,11-12-2009,14680,"United Kingdom",4,1.25,5
491479,11-12-2009,14680,"United Kingdom",2,2.55,5.1
491479,11-12-2009,14680,"United Kingdom",1,2.55,2.55
491479,11-12-2009,14680,"United Kingdom",1,8.5,8.5
491479,11-12-2009,14680,"United Kingdom",11,1.25,13.75
491479,11-12-2009,14680,"United Kingdom",3,7.95,23.85
491479,11-12-2009,14680,"United Kingdom",5,3.75,18.75
491497,11-12-2009,17409,"United Kingdom",8,1.95,15.6
491497,11-12-2009,17409,"United Kingdom",24,4.25,102
491497,11-12-2009,17409,"United Kingdom",6,5.95,35.7
491497,11-12-2009,17409,"United Kingdom",6,5.95,35.7
491497,11-12-2009,17409,"United Kingdom",6,5.95,35.7
491497,11-12-2009,17409,"United Kingdom",9,5.95,53.55
491497,11-12-2009,17409,"United Kingdom",64,2.55,163.2
491497,11-12-2009,17409,"United Kingdom",72,1.06,76.32
491497,11-12-2009,17409,"United Kingdom",3,4.65,13.95
491497,11-12-2009,17409,"United Kingdom",72,1.06,76.32
491497,11-12-2009,17409,"United Kingdom",72,1.69,121.68
491497,11-12-2009,17409,"United Kingdom",48,1.69,81.12
491497,11-12-2009,17409,"United Kingdom",48,1.85,88.8
491498,11-12-2009,12835,"United Kingdom",1,2.55,2.55
491498,11-12-2009,12835,"United Kingdom",2,1.65,3.3
491498,11-12-2009,12835,"United Kingdom",6,1.65,9.9
491498,11-12-2009,12835,"United Kingdom",1,7.95,7.95
491498,11-12-2009,12835,"United Kingdom",2,6.75,13.5
491498,11-12-2009,12835,"United Kingdom",3,1.49,4.47
491498,11-12-2009,12835,"United Kingdom",1,7.95,7.95
491498,11-12-2009,12835,"United Kingdom",2,4.95,9.9
491498,11-12-2009,12835,"United Kingdom",5,1.95,9.75
491498,11-12-2009,12835,"United Kingdom",2,1.65,3.3
491498,11-12-2009,12835,"United Kingdom",12,2.1,25.2
491498,11-12-2009,12835,"United Kingdom",2,10.75,21.5
491498,11-12-2009,12835,"United Kingdom",1,5.95,5.95
491498,11-12-2009,12835,"United Kingdom",1,5.95,5.95
491498,11-12-2009,12835,"United Kingdom",4,5.95,23.8
491498,11-12-2009,12835,"United Kingdom",5,2.95,14.75
491498,11-12-2009,12835,"United Kingdom",18,1.49,26.82
491498,11-12-2009,12835,"United Kingdom",9,1.45,13.05
491506,11-12-2009,16470,"United Kingdom",1,1.45,1.45
491506,11-12-2009,16470,"United Kingdom",1,1.25,1.25
491506,11-12-2009,16470,"United Kingdom",1,6.35,6.35
491506,11-12-2009,16470,"United Kingdom",1,0.55,0.55
491506,11-12-2009,16470,"United Kingdom",3,0.21,0.63
491506,11-12-2009,16470,"United Kingdom",1,2.95,2.95
491506,11-12-2009,16470,"United Kingdom",3,2.95,8.85
491506,11-12-2009,16470,"United Kingdom",9,0.85,7.65
491506,11-12-2009,16470,"United Kingdom",2,2.95,5.9
491506,11-12-2009,16470,"United Kingdom",2,2.95,5.9
491506,11-12-2009,16470,"United Kingdom",1,1.95,1.95
491506,11-12-2009,16470,"United Kingdom",2,1.95,3.9
491506,11-12-2009,16470,"United Kingdom",2,1.95,3.9
491506,11-12-2009,16470,"United Kingdom",4,1.65,6.6
491506,11-12-2009,16470,"United Kingdom",6,4.95,29.7
491506,11-12-2009,16470,"United Kingdom",3,8.5,25.5
491506,11-12-2009,16470,"United Kingdom",1,0.95,0.95
491506,11-12-2009,16470,"United Kingdom",1,3.75,3.75
491506,11-12-2009,16470,"United Kingdom",1,1.25,1.25
491506,11-12-2009,16470,"United Kingdom",1,1.25,1.25
491506,11-12-2009,16470,"United Kingdom",1,1.25,1.25
491506,11-12-2009,16470,"United Kingdom",2,6.35,12.7
491506,11-12-2009,16470,"United Kingdom",2,0.85,1.7
491506,11-12-2009,16470,"United Kingdom",2,4.95,9.9
491506,11-12-2009,16470,"United Kingdom",3,1.25,3.75
491506,11-12-2009,16470,"United Kingdom",1,8.5,8.5
491506,11-12-2009,16470,"United Kingdom",1,4.25,4.25
491506,11-12-2009,16470,"United Kingdom",1,8.5,8.5
491506,11-12-2009,16470,"United Kingdom",1,5.95,5.95
491506,11-12-2009,16470,"United Kingdom",1,8.5,8.5
491506,11-12-2009,16470,"United Kingdom",1,5.95,5.95
491506,11-12-2009,16470,"United Kingdom",1,8.5,8.5
491508,11-12-2009,16191,"United Kingdom",18,1.25,22.5
491508,11-12-2009,16191,"United Kingdom",18,1.25,22.5
491508,11-12-2009,16191,"United Kingdom",18,1.25,22.5
491508,11-12-2009,16191,"United Kingdom",18,1.25,22.5
491508,11-12-2009,16191,"United Kingdom",18,1.25,22.5
491508,11-12-2009,16191,"United Kingdom",32,2.55,81.6
491508,11-12-2009,16191,"United Kingdom",18,1.25,22.5
491508,11-12-2009,16191,"United Kingdom",48,2.75,132
491516,11-12-2009,14895,"United Kingdom",1,0.42,0.42
491516,11-12-2009,14895,"United Kingdom",3,16.95,50.85
491528,11-12-2009,17344,"United Kingdom",1,6.75,6.75
491528,11-12-2009,17344,"United Kingdom",4,1.65,6.6
491528,11-12-2009,17344,"United Kingdom",1,2.55,2.55
491528,11-12-2009,17344,"United Kingdom",1,5.95,5.95
491528,11-12-2009,17344,"United Kingdom",1,3.75,3.75
491528,11-12-2009,17344,"United Kingdom",2,1.65,3.3
491528,11-12-2009,17344,"United Kingdom",1,1.25,1.25
491528,11-12-2009,17344,"United Kingdom",3,0.19,0.57
491528,11-12-2009,17344,"United Kingdom",3,2.55,7.65
491528,11-12-2009,17344,"United Kingdom",8,0.85,6.8
491528,11-12-2009,17344,"United Kingdom",1,1.25,1.25
491528,11-12-2009,17344,"United Kingdom",1,1.25,1.25
491528,11-12-2009,17344,"United Kingdom",12,2.95,35.4
491528,11-12-2009,17344,"United Kingdom",6,1.25,7.5
491528,11-12-2009,17344,"United Kingdom",6,4.65,27.9
491528,11-12-2009,17344,"United Kingdom",12,6.75,81
491528,11-12-2009,17344,"United Kingdom",12,0.29,3.48
491528,11-12-2009,17344,"United Kingdom",1,1.95,1.95
491528,11-12-2009,17344,"United Kingdom",1,1.25,1.25
491528,11-12-2009,17344,"United Kingdom",12,0.65,7.8
491528,11-12-2009,17344,"United Kingdom",1,2.95,2.95
491528,11-12-2009,17344,"United Kingdom",1,1.25,1.25
491528,11-12-2009,17344,"United Kingdom",1,4.95,4.95
491528,11-12-2009,17344,"United Kingdom",1,0.65,0.65
491528,11-12-2009,17344,"United Kingdom",1,4.95,4.95
491528,11-12-2009,17344,"United Kingdom",1,4.25,4.25
491528,11-12-2009,17344,"United Kingdom",1,1.69,1.69
491528,11-12-2009,17344,"United Kingdom",1,2.1,2.1
491528,11-12-2009,17344,"United Kingdom",1,12.75,12.75
491528,11-12-2009,17344,"United Kingdom",1,1.95,1.95
491528,11-12-2009,17344,"United Kingdom",4,1.25,5
491528,11-12-2009,17344,"United Kingdom",4,1.65,6.6
491528,11-12-2009,17344,"United Kingdom",2,1.25,2.5
491528,11-12-2009,17344,"United Kingdom",12,0.65,7.8
491528,11-12-2009,17344,"United Kingdom",2,2.1,4.2
491528,11-12-2009,17344,"United Kingdom",6,1.25,7.5
491528,11-12-2009,17344,"United Kingdom",18,1.25,22.5
491554,11-12-2009,16365,"United Kingdom",5,2.1,10.5
491554,11-12-2009,16365,"United Kingdom",22,1.25,27.5
491554,11-12-2009,16365,"United Kingdom",24,1.25,30
491554,11-12-2009,16365,"United Kingdom",29,0.38,11.02
491554,11-12-2009,16365,"United Kingdom",2,0.95,1.9
491554,11-12-2009,16365,"United Kingdom",16,6.35,101.6
491554,11-12-2009,16365,"United Kingdom",5,1.25,6.25
491554,11-12-2009,16365,"United Kingdom",1,2.95,2.95
491554,11-12-2009,16365,"United Kingdom",3,1.25,3.75
491554,11-12-2009,16365,"United Kingdom",2,1.65,3.3
491555,11-12-2009,15194,"United Kingdom",48,0.38,18.24
491555,11-12-2009,15194,"United Kingdom",64,0.19,12.16
491555,11-12-2009,15194,"United Kingdom",24,1.95,46.8
491555,11-12-2009,15194,"United Kingdom",24,1.25,30
491555,11-12-2009,15194,"United Kingdom",36,0.19,6.84
491555,11-12-2009,15194,"United Kingdom",48,1.25,60
491555,11-12-2009,15194,"United Kingdom",36,0.38,13.68
491555,11-12-2009,15194,"United Kingdom",24,0.38,9.12
491555,11-12-2009,15194,"United Kingdom",8,3.95,31.6
491555,11-12-2009,15194,"United Kingdom",48,0.38,18.24
491555,11-12-2009,15194,"United Kingdom",24,1.25,30
491555,11-12-2009,15194,"United Kingdom",24,1.25,30
491555,11-12-2009,15194,"United Kingdom",24,1.95,46.8
491555,11-12-2009,15194,"United Kingdom",24,1.25,30
491555,11-12-2009,15194,"United Kingdom",12,1.25,15
491555,11-12-2009,15194,"United Kingdom",12,1.25,15
491555,11-12-2009,15194,"United Kingdom",12,0.79,9.48
491555,11-12-2009,15194,"United Kingdom",12,0.79,9.48
491555,11-12-2009,15194,"United Kingdom",8,3.95,31.6
491555,11-12-2009,15194,"United Kingdom",6,3.25,19.5
491555,11-12-2009,15194,"United Kingdom",24,1.25,30
491570,11-12-2009,13418,"United Kingdom",4,14.95,59.8
491570,11-12-2009,13418,"United Kingdom",24,0.85,20.4
491570,11-12-2009,13418,"United Kingdom",8,3.75,30
491570,11-12-2009,13418,"United Kingdom",12,2.95,35.4
491570,11-12-2009,13418,"United Kingdom",48,0.29,13.92
491570,11-12-2009,13418,"United Kingdom",48,0.29,13.92
491570,11-12-2009,13418,"United Kingdom",48,0.29,13.92
491570,11-12-2009,13418,"United Kingdom",12,4.95,59.4
491570,11-12-2009,13418,"United Kingdom",6,2.55,15.3
491570,11-12-2009,13418,"United Kingdom",6,2.55,15.3
491570,11-12-2009,13418,"United Kingdom",6,2.55,15.3
491570,11-12-2009,13418,"United Kingdom",6,4.95,29.7
491570,11-12-2009,13418,"United Kingdom",120,0.42,50.4
491570,11-12-2009,13418,"United Kingdom",120,0.42,50.4
491570,11-12-2009,13418,"United Kingdom",24,0.85,20.4
491570,11-12-2009,13418,"United Kingdom",24,0.95,22.8
491570,11-12-2009,13418,"United Kingdom",12,3.75,45
491570,11-12-2009,13418,"United Kingdom",12,1.45,17.4
491570,11-12-2009,13418,"United Kingdom",160,1.45,232
491570,11-12-2009,13418,"United Kingdom",4,12.75,51
491584,11-12-2009,12854,"United Kingdom",4,5.45,21.8
491584,11-12-2009,12854,"United Kingdom",6,4.65,27.9
491584,11-12-2009,12854,"United Kingdom",2,0.95,1.9
491584,11-12-2009,12854,"United Kingdom",2,4.25,8.5
491584,11-12-2009,12854,"United Kingdom",24,2.95,70.8
491584,11-12-2009,12854,"United Kingdom",25,0.42,10.5
491584,11-12-2009,12854,"United Kingdom",25,0.42,10.5
491584,11-12-2009,12854,"United Kingdom",25,0.42,10.5
491584,11-12-2009,12854,"United Kingdom",25,0.42,10.5
491584,11-12-2009,12854,"United Kingdom",25,0.42,10.5
491584,11-12-2009,12854,"United Kingdom",6,0.65,3.9
491584,11-12-2009,12854,"United Kingdom",6,0.65,3.9
491584,11-12-2009,12854,"United Kingdom",6,0.65,3.9
491584,11-12-2009,12854,"United Kingdom",6,0.65,3.9
491584,11-12-2009,12854,"United Kingdom",2,4.25,8.5
491584,11-12-2009,12854,"United Kingdom",4,5.95,23.8
491584,11-12-2009,12854,"United Kingdom",2,2.95,5.9
491584,11-12-2009,12854,"United Kingdom",2,6.75,13.5
491584,11-12-2009,12854,"United Kingdom",6,0.85,5.1
491584,11-12-2009,12854,"United Kingdom",4,1.95,7.8
491584,11-12-2009,12854,"United Kingdom",2,6.75,13.5
491584,11-12-2009,12854,"United Kingdom",12,2.55,30.6
491584,11-12-2009,12854,"United Kingdom",2,6.75,13.5
491584,11-12-2009,12854,"United Kingdom",5,1.65,8.25
491584,11-12-2009,12854,"United Kingdom",4,2.95,11.8
491584,11-12-2009,12854,"United Kingdom",1,2.95,2.95
491584,11-12-2009,12854,"United Kingdom",1,2.95,2.95
491584,11-12-2009,12854,"United Kingdom",6,2.95,17.7
491584,11-12-2009,12854,"United Kingdom",4,2.95,11.8
491584,11-12-2009,12854,"United Kingdom",4,2.1,8.4
491584,11-12-2009,12854,"United Kingdom",6,2.1,12.6
491584,11-12-2009,12854,"United Kingdom",12,1.25,15
491584,11-12-2009,12854,"United Kingdom",5,2.1,10.5
491584,11-12-2009,12854,"United Kingdom",4,1.25,5
491584,11-12-2009,12854,"United Kingdom",4,1.25,5
491584,11-12-2009,12854,"United Kingdom",1,9.95,9.95
491584,11-12-2009,12854,"United Kingdom",2,4.95,9.9
491584,11-12-2009,12854,"United Kingdom",2,8.5,17
491584,11-12-2009,12854,"United Kingdom",2,1.45,2.9
491584,11-12-2009,12854,"United Kingdom",4,2.1,8.4
491584,11-12-2009,12854,"United Kingdom",2,1.45,2.9
491584,11-12-2009,12854,"United Kingdom",2,4.95,9.9
491584,11-12-2009,12854,"United Kingdom",1,5.49,5.49
491584,11-12-2009,12854,"United Kingdom",1,5.95,5.95
491584,11-12-2009,12854,"United Kingdom",12,1.65,19.8
491586,11-12-2009,15197,"United Kingdom",12,1.25,15
491586,11-12-2009,15197,"United Kingdom",12,3.95,47.4
491586,11-12-2009,15197,"United Kingdom",24,1.69,40.56
491586,11-12-2009,15197,"United Kingdom",12,1.25,15
491587,11-12-2009,13953,"United Kingdom",400,1.25,500
491603,11-12-2009,17243,"United Kingdom",10,3.45,34.5
491603,11-12-2009,17243,"United Kingdom",10,3.75,37.5
491603,11-12-2009,17243,"United Kingdom",4,3.75,15
491603,11-12-2009,17243,"United Kingdom",8,4.95,39.6
491603,11-12-2009,17243,"United Kingdom",5,4.95,24.75
491603,11-12-2009,17243,"United Kingdom",1,4.65,4.65
491603,11-12-2009,17243,"United Kingdom",1,4.65,4.65
491603,11-12-2009,17243,"United Kingdom",3,4.65,13.95
491603,11-12-2009,17243,"United Kingdom",1,4.65,4.65
491603,11-12-2009,17243,"United Kingdom",6,8.49,50.94
491603,11-12-2009,17243,"United Kingdom",12,4.25,51
491603,11-12-2009,17243,"United Kingdom",2,3.49,6.98
491603,11-12-2009,17243,"United Kingdom",12,1.25,15
491603,11-12-2009,17243,"United Kingdom",20,1.65,33
491603,11-12-2009,17243,"United Kingdom",12,1.65,19.8
491603,11-12-2009,17243,"United Kingdom",8,0.85,6.8
491603,11-12-2009,17243,"United Kingdom",8,0.85,6.8
491603,11-12-2009,17243,"United Kingdom",8,0.85,6.8
491603,11-12-2009,17243,"United Kingdom",8,0.85,6.8
491603,11-12-2009,17243,"United Kingdom",12,1.25,15
491603,11-12-2009,17243,"United Kingdom",6,2.55,15.3
491603,11-12-2009,17243,"United Kingdom",24,1.25,30
491603,11-12-2009,17243,"United Kingdom",12,1.65,19.8
491603,11-12-2009,17243,"United Kingdom",72,0.85,61.2
491603,11-12-2009,17243,"United Kingdom",12,1.25,15
491607,11-12-2009,17293,"United Kingdom",8,2.55,20.4
491607,11-12-2009,17293,"United Kingdom",8,2.55,20.4
491607,11-12-2009,17293,"United Kingdom",6,2.95,17.7
491607,11-12-2009,17293,"United Kingdom",6,2.95,17.7
491607,11-12-2009,17293,"United Kingdom",4,1.25,5
491607,11-12-2009,17293,"United Kingdom",1,0.95,0.95
491607,11-12-2009,17293,"United Kingdom",12,3.45,41.4
491607,11-12-2009,17293,"United Kingdom",2,7.95,15.9
491607,11-12-2009,17293,"United Kingdom",6,3.75,22.5
491607,11-12-2009,17293,"United Kingdom",2,6.75,13.5
491607,11-12-2009,17293,"United Kingdom",48,1.25,60
491607,11-12-2009,17293,"United Kingdom",32,1.69,54.08
491612,11-12-2009,14298,"United Kingdom",216,0.09,19.44
491612,11-12-2009,14298,"United Kingdom",120,0.38,45.6
491612,11-12-2009,14298,"United Kingdom",60,0.38,22.8
491612,11-12-2009,14298,"United Kingdom",24,1.95,46.8
491612,11-12-2009,14298,"United Kingdom",48,1.95,93.6
491612,11-12-2009,14298,"United Kingdom",24,1.95,46.8
491612,11-12-2009,14298,"United Kingdom",48,1.95,93.6
491612,11-12-2009,14298,"United Kingdom",48,1.95,93.6
491612,11-12-2009,14298,"United Kingdom",24,1.95,46.8
491612,11-12-2009,14298,"United Kingdom",48,0.85,40.8
491612,11-12-2009,14298,"United Kingdom",48,0.85,40.8
491612,11-12-2009,14298,"United Kingdom",50,0.85,42.5
491612,11-12-2009,14298,"United Kingdom",50,1.25,62.5
491612,11-12-2009,14298,"United Kingdom",48,0.85,40.8
491612,11-12-2009,14298,"United Kingdom",100,0.38,38
491612,11-12-2009,14298,"United Kingdom",100,0.38,38
491612,11-12-2009,14298,"United Kingdom",30,1.25,37.5
491613,11-12-2009,16952,"United Kingdom",1,7.95,7.95
491613,11-12-2009,16952,"United Kingdom",12,0.42,5.04
491613,11-12-2009,16952,"United Kingdom",1,2.1,2.1
491613,11-12-2009,16952,"United Kingdom",1,3.25,3.25
491613,11-12-2009,16952,"United Kingdom",3,2.95,8.85
491613,11-12-2009,16952,"United Kingdom",11,2.95,32.45
491613,11-12-2009,16952,"United Kingdom",3,4.25,12.75
491613,11-12-2009,16952,"United Kingdom",1,2.1,2.1
491613,11-12-2009,16952,"United Kingdom",1,0.95,0.95
491613,11-12-2009,16952,"United Kingdom",3,2.95,8.85
491613,11-12-2009,16952,"United Kingdom",8,3.95,31.6
491613,11-12-2009,16952,"United Kingdom",1,2.95,2.95
491613,11-12-2009,16952,"United Kingdom",4,2.95,11.8
491613,11-12-2009,16952,"United Kingdom",4,0.95,3.8
491613,11-12-2009,16952,"United Kingdom",1,0.85,0.85
491613,11-12-2009,16952,"United Kingdom",1,12.75,12.75
491613,11-12-2009,16952,"United Kingdom",3,4.25,12.75
491613,11-12-2009,16952,"United Kingdom",1,2.95,2.95
491613,11-12-2009,16952,"United Kingdom",2,4.95,9.9
491613,11-12-2009,16952,"United Kingdom",1,1.25,1.25
491613,11-12-2009,16952,"United Kingdom",1,12.75,12.75
491613,11-12-2009,16952,"United Kingdom",1,1.65,1.65
491613,11-12-2009,16952,"United Kingdom",12,1.95,23.4
491613,11-12-2009,16952,"United Kingdom",1,0.85,0.85
491613,11-12-2009,16952,"United Kingdom",8,1.25,10
491613,11-12-2009,16952,"United Kingdom",6,1.25,7.5
491613,11-12-2009,16952,"United Kingdom",8,1.45,11.6
491613,11-12-2009,16952,"United Kingdom",1,0.55,0.55
491613,11-12-2009,16952,"United Kingdom",1,0.55,0.55
491613,11-12-2009,16952,"United Kingdom",1,4.95,4.95
491613,11-12-2009,16952,"United Kingdom",1,1.25,1.25
491613,11-12-2009,16952,"United Kingdom",1,0.42,0.42
491613,11-12-2009,16952,"United Kingdom",2,0.65,1.3
491613,11-12-2009,16952,"United Kingdom",1,0.38,0.38
491622,11-12-2009,13415,"United Kingdom",1,0.65,0.65
491622,11-12-2009,13415,"United Kingdom",1,0.85,0.85
491622,11-12-2009,13415,"United Kingdom",1,0.85,0.85
